Stages_Data
Metric
Time,Kilometers,KPH,Watts,HR,RPM
59:27,32.15,34.68,188,148,93
59:28,32.16,34.68,188,147,93
59:29,32.17,35.69,203,147,94
59:30,32.18,34.52,186,147,93
59:31,32.19,35.15,195,147,93
59:32,32.20,34.24,182,147,93
59:33,32.21,34.33,183,147,93
59:34,32.22,34.95,192,147,94
59:35,32.23,34.33,183,146,94
59:36,32.24,35.90,206,146,93
59:37,32.25,35.76,204,146,93
59:38,32.26,34.81,190,146,94
59:39,32.27,34.68,188,146,93
59:40,32.28,34.95,192,146,94
59:41,32.29,34.87,191,146,93
59:42,32.30,34.10,180,145,93
59:43,32.31,34.81,190,145,92
59:44,32.31,36.08,209,145,92
59:45,32.32,35.55,201,145,93
59:46,32.33,36.61,217,145,93
59:47,32.35,36.79,220,145,93
59:48,32.36,35.95,207,145,93
59:49,32.37,35.69,203,145,93
59:50,32.37,35.23,196,145,93
59:51,32.38,36.42,214,146,92
59:52,32.39,35.82,205,146,92
59:53,32.40,36.98,223,146,90
59:54,32.42,37.42,230,146,92
59:55,32.42,33.57,173,146,92
59:56,32.43,33.21,168,147,92
59:57,32.44,34.52,186,146,92
59:58,32.45,34.10,180,147,93
59:59,32.46,33.21,168,146,91
60:00,32.47,34.68,188,147,91
60:01,32.48,34.24,182,146,92
60:02,32.49,34.60,187,146,92
60:03,32.50,33.73,175,146,91
60:04,32.51,35.36,198,146,88
60:05,32.52,38.78,253,146,81
60:06,32.53,39.53,266,146,80
60:07,32.54,39.12,259,146,82
60:08,32.55,38.56,249,146,82
60:09,32.56,39.01,257,146,81
60:10,32.58,38.85,254,146,80
60:11,32.59,38.61,250,146,81
60:12,32.60,39.24,261,146,81
60:13,32.61,39.36,263,146,81
60:14,32.62,39.41,264,146,81
60:15,32.63,39.19,260,146,79
60:16,32.64,39.57,267,146,79
60:17,32.65,38.43,247,146,80
60:18,32.66,39.96,274,146,81
60:19,32.67,39.53,266,147,82
60:20,32.68,40.64,287,147,83
60:21,32.70,40.59,286,147,84
60:22,32.71,40.01,275,148,83
60:23,32.72,39.91,273,148,82
60:24,32.73,38.67,251,148,82
60:25,32.74,38.90,255,149,82
60:26,32.75,39.41,264,149,82
60:27,32.76,39.57,267,149,83
60:28,32.77,40.49,284,149,82
60:29,32.78,41.06,295,150,84
60:30,32.80,39.19,260,150,83
60:31,32.81,39.41,264,151,82
60:32,32.82,38.85,254,151,80
60:33,32.83,38.95,256,151,80
60:34,32.84,38.90,255,151,80
60:35,32.85,35.02,193,152,80
60:36,32.86,32.12,154,152,77
60:37,32.87,33.52,172,152,77
60:38,32.88,30.45,134,152,82
60:39,32.88,31.88,151,152,85
60:40,32.89,34.81,190,152,88
60:41,32.90,35.23,196,153,88
60:42,32.91,34.10,180,153,89
60:43,32.92,33.29,169,153,88
60:44,32.93,32.44,158,153,88
60:45,32.94,33.44,171,152,88
60:46,32.95,34.10,180,153,89
60:47,32.96,32.99,165,152,89
60:48,32.97,33.95,178,152,89
60:49,32.98,33.79,176,153,89
60:50,32.99,33.21,168,152,90
60:51,33.00,35.23,196,153,91
60:52,33.01,33.87,177,152,91
60:53,33.02,33.73,175,152,91
60:54,33.03,33.65,174,152,91
60:55,33.04,34.68,188,152,91
60:56,33.05,35.23,196,151,92
60:57,33.05,35.15,195,152,93
60:58,33.06,35.55,201,151,94
60:59,33.07,34.16,181,151,95
61:00,33.08,33.87,177,151,94
61:01,33.09,34.52,186,151,93
61:02,33.10,34.16,181,152,93
61:03,33.11,34.68,188,152,93
61:04,33.12,34.24,182,152,92
61:05,33.13,34.95,192,152,92
61:06,33.14,35.82,205,152,94
61:07,33.15,35.55,201,152,94
61:08,33.16,34.73,189,152,95
61:09,33.17,34.45,185,152,94
61:10,33.18,34.73,189,152,93
61:11,33.19,35.76,204,151,94
61:12,33.20,35.42,199,151,94
61:13,33.21,35.15,195,151,95
61:14,33.22,35.28,197,151,96
61:15,33.23,34.37,184,151,95
61:16,33.24,35.02,193,151,94
61:17,33.25,33.65,174,151,94
61:18,33.26,35.15,195,151,92
61:19,33.27,36.66,218,151,91
61:20,33.28,35.76,204,151,94
61:21,33.29,36.29,212,151,94
61:22,33.30,35.76,204,151,94
61:23,33.31,36.48,215,151,95
61:24,33.32,35.82,205,151,95
61:25,33.33,35.63,202,151,94
61:26,33.34,35.08,194,151,94
61:27,33.35,33.65,174,151,91
61:28,33.36,35.90,206,151,92
61:29,33.37,34.68,188,151,93
61:30,33.38,34.10,180,151,93
61:31,33.39,34.68,188,151,93
61:32,33.40,34.68,188,151,93
61:33,33.40,34.68,188,150,93
61:34,33.41,35.23,196,150,92
61:35,33.42,34.73,189,150,95
61:36,33.43,34.45,185,150,94
61:37,33.44,34.60,187,151,94
61:38,33.45,34.45,185,151,93
61:39,33.46,34.87,191,150,93
61:40,33.47,34.68,188,150,93
61:41,33.48,35.82,205,150,94
61:42,33.49,35.76,204,150,94
61:43,33.50,35.36,198,150,95
61:44,33.51,35.50,200,149,95
61:45,33.52,34.45,185,150,94
61:46,33.53,35.08,194,149,94
61:47,33.54,34.16,181,149,93
61:48,33.55,34.45,185,149,91
61:49,33.56,34.95,192,149,91
61:50,33.57,34.10,180,148,91
61:51,33.58,34.37,184,147,91
61:52,33.59,34.95,192,146,91
61:53,33.60,34.02,179,146,91
61:54,33.61,34.81,190,146,91
61:55,33.62,35.63,202,146,94
61:56,33.63,34.37,184,147,93
61:57,33.64,35.63,202,146,92
61:58,33.65,36.29,212,146,92
61:59,33.66,36.23,211,147,93
62:00,33.67,35.63,202,146,92
62:01,33.68,35.23,196,147,92
62:02,33.69,34.73,189,147,90
62:03,33.70,34.24,182,147,89
62:04,33.71,33.73,175,148,90
62:05,33.72,35.42,199,148,91
62:06,33.72,33.79,176,148,91
62:07,33.73,34.02,179,148,91
62:08,33.74,34.68,188,148,93
62:09,33.75,34.52,186,147,93
62:10,33.76,34.24,182,147,93
62:11,33.77,34.52,186,147,93
62:12,33.78,34.10,180,147,91
62:13,33.79,33.79,176,146,92
62:14,33.80,35.02,193,146,91
62:15,33.81,34.87,191,146,92
62:16,33.82,34.37,184,145,92
62:17,33.83,34.33,183,145,92
62:18,33.84,35.08,194,145,92
62:19,33.85,35.95,207,145,93
62:20,33.86,34.87,191,144,93
62:21,33.87,34.95,192,144,92
62:22,33.88,35.28,197,144,92
62:23,33.89,35.15,195,144,92
62:24,33.90,35.76,204,144,93
62:25,33.91,35.28,197,144,93
62:26,33.92,35.02,193,144,94
62:27,33.93,34.73,189,143,92
62:28,33.94,35.23,196,143,93
62:29,33.95,34.87,191,143,93
62:30,33.96,35.28,197,143,93
62:31,33.97,35.36,198,143,93
62:32,33.98,35.63,202,143,93
62:33,33.99,34.81,190,143,92
62:34,34.00,34.81,190,143,92
62:35,34.01,35.55,201,143,94
62:36,34.01,35.23,196,144,94
62:37,34.02,34.95,192,144,93
62:38,34.03,35.08,194,144,93
62:39,34.04,35.23,196,144,93
62:40,34.05,35.63,202,143,93
62:41,34.06,35.36,198,143,93
62:42,34.07,35.28,197,143,92
62:43,34.08,33.87,177,143,92
62:44,34.09,33.95,178,142,92
62:45,34.10,35.90,206,142,89
62:46,34.11,35.90,206,142,94
62:47,34.12,35.95,207,142,94
62:48,34.13,36.08,209,143,94
62:49,34.14,36.03,208,142,93
62:50,34.15,35.02,193,143,93
62:51,34.16,35.82,205,143,92
62:52,34.17,35.02,193,143,93
62:53,34.18,35.69,203,143,91
62:54,34.19,34.10,180,143,93
62:55,34.20,34.60,187,143,92
62:56,34.21,35.15,195,144,93
62:57,34.22,34.33,183,144,93
62:58,34.23,35.08,194,144,93
62:59,34.24,34.81,190,144,92
63:00,34.25,35.23,196,144,93
63:01,34.26,36.16,210,144,96
63:02,34.27,35.95,207,143,97
63:03,34.28,34.95,192,143,98
63:04,34.29,34.45,185,143,95
63:05,34.30,35.23,196,143,95
63:06,34.31,35.36,198,143,95
63:07,34.32,34.45,185,142,94
63:08,34.33,35.02,193,142,93
63:09,34.34,35.36,198,142,94
63:10,34.35,34.60,187,142,94
63:11,34.36,35.02,193,143,94
63:12,34.37,34.68,188,143,93
63:13,34.38,34.68,188,143,93
63:14,34.39,36.74,219,143,94
63:15,34.40,36.35,213,143,95
63:16,34.41,33.95,178,143,94
63:17,34.42,33.65,174,143,94
63:18,34.43,35.50,200,144,94
63:19,34.44,35.82,205,143,94
63:20,34.45,36.29,212,144,94
63:21,34.46,35.69,203,144,94
63:22,34.47,35.08,194,144,93
63:23,34.47,35.50,200,144,92
63:24,34.48,35.76,204,144,92
63:25,34.49,36.48,215,144,93
63:26,34.50,35.69,203,145,94
63:27,34.51,34.68,188,146,93
63:28,34.52,35.02,193,146,92
63:29,34.53,35.42,199,146,92
63:30,34.54,35.50,200,146,92
63:31,34.55,34.60,187,147,91
63:32,34.56,32.51,159,147,90
63:33,34.57,34.52,186,147,90
63:34,34.58,34.52,186,147,90
63:35,34.59,33.21,168,147,90
63:36,34.60,34.37,184,147,91
63:37,34.61,34.10,180,147,91
63:38,34.62,34.33,183,147,92
63:39,34.63,35.76,204,147,92
63:40,34.64,34.33,183,147,92
63:41,34.65,33.57,173,147,90
63:42,34.66,34.24,182,147,90
63:43,34.67,35.50,200,147,92
63:44,34.68,34.87,191,147,93
63:45,34.69,35.63,202,146,93
63:46,34.70,35.08,194,146,93
63:47,34.71,34.81,190,146,94
63:48,34.72,35.42,199,146,93
63:49,34.73,35.23,196,146,93
63:50,34.74,35.08,194,145,93
63:51,34.75,35.95,207,145,94
63:52,34.76,35.76,204,145,94
63:53,34.77,35.63,202,145,94
63:54,34.78,34.37,184,145,93
63:55,34.78,34.33,183,144,93
63:56,34.79,34.73,189,144,93
63:57,34.80,34.52,186,144,93
63:58,34.81,34.68,188,143,93
63:59,34.82,34.45,185,143,93
64:00,34.83,34.60,187,143,92
64:01,34.84,34.45,185,143,93
64:02,34.85,34.68,188,143,93
64:03,34.86,35.02,193,143,93
64:04,34.87,35.50,200,143,93
64:05,34.88,34.87,191,143,93
64:06,34.89,36.35,213,143,96
64:07,34.90,36.23,211,144,95
64:08,34.91,35.23,196,144,95
64:09,34.92,36.35,213,144,95
64:10,34.93,35.82,205,144,95
64:11,34.94,35.76,204,144,94
64:12,34.95,35.63,202,145,95
64:13,34.96,36.35,213,145,95
64:14,34.97,36.92,222,145,95
64:15,34.98,35.76,204,145,95
64:16,34.99,36.08,209,145,95
64:17,35.00,35.90,206,145,95
64:18,35.01,35.95,207,145,95
64:19,35.02,36.23,211,146,95
64:20,35.03,35.90,206,146,95
64:21,35.04,34.73,189,146,95
64:22,35.05,36.92,222,146,94
64:23,35.06,36.66,218,145,95
64:24,35.07,36.42,214,145,95
64:25,35.08,36.42,214,145,95
64:26,35.09,36.23,211,145,95
64:27,35.10,35.69,203,145,94
64:28,35.11,35.69,203,145,94
64:29,35.12,37.37,229,145,92
64:30,35.13,37.11,225,145,92
64:31,35.14,34.45,185,145,94
64:32,35.15,33.73,175,145,93
64:33,35.16,34.73,189,145,93
64:34,35.17,34.60,187,145,92
64:35,35.18,35.42,199,145,93
64:36,35.19,35.28,197,145,94
64:37,35.20,34.16,181,145,92
64:38,35.21,33.95,178,144,92
64:39,35.22,35.02,193,144,91
64:40,35.23,35.08,194,144,92
64:41,35.24,34.95,192,144,93
64:42,35.25,34.37,184,144,93
64:43,35.26,34.33,183,143,92
64:44,35.27,35.23,196,143,92
64:45,35.28,35.90,206,143,93
64:46,35.29,35.08,194,144,95
64:47,35.30,34.33,183,144,94
64:48,35.31,36.08,209,143,94
64:49,35.32,34.37,184,143,93
64:50,35.33,34.33,183,143,91
64:51,35.33,34.10,180,143,90
64:52,35.34,34.68,188,143,91
64:53,35.35,35.90,206,143,93
64:54,35.36,35.50,200,142,93
64:55,35.37,34.68,188,143,93
64:56,35.38,35.28,197,143,91
64:57,35.39,35.08,194,143,91
64:58,35.40,36.08,209,143,91
64:59,35.41,35.36,198,143,91
65:00,35.42,34.87,191,144,91
65:01,35.43,35.95,207,144,91
65:02,35.44,35.02,193,144,91
65:03,35.45,34.60,187,145,90
65:04,35.46,34.37,184,145,89
65:05,35.47,34.45,185,145,90
65:06,35.48,34.60,187,145,90
65:07,35.49,34.87,191,145,91
65:08,35.50,33.79,176,145,91
65:09,35.51,34.52,186,144,90
65:10,35.52,34.24,182,145,91
65:11,35.53,33.44,171,144,91
65:12,35.54,34.60,187,144,90
65:13,35.55,35.50,200,144,90
65:14,35.56,35.69,203,143,91
65:15,35.57,34.45,185,143,91
65:16,35.58,34.87,191,143,92
65:17,35.59,34.33,183,142,91
65:18,35.60,34.33,183,142,91
65:19,35.61,34.95,192,142,91
65:20,35.61,35.36,198,142,92
65:21,35.62,35.02,193,142,93
65:22,35.63,35.69,203,142,94
65:23,35.64,35.28,197,142,93
65:24,35.65,34.45,185,142,91
65:25,35.66,35.23,196,142,91
65:26,35.67,34.81,190,142,94
65:27,35.68,33.95,178,143,93
65:28,35.69,33.79,176,143,91
65:29,35.70,34.16,181,142,92
65:30,35.71,35.15,195,142,91
65:31,35.72,35.36,198,142,93
65:32,35.73,35.36,198,143,94
65:33,35.74,34.95,192,143,93
65:34,35.75,34.68,188,143,93
65:35,35.76,33.21,168,143,93
65:36,35.77,35.15,195,143,93
65:37,35.78,36.08,209,143,92
65:38,35.79,35.23,196,143,92
65:39,35.80,35.90,206,143,92
65:40,35.81,36.29,212,143,92
65:41,35.82,35.63,202,143,92
65:42,35.83,35.63,202,143,92
65:43,35.84,33.73,175,143,91
65:44,35.85,35.42,199,143,91
65:45,35.86,34.45,185,144,92
65:46,35.87,34.68,188,144,93
65:47,35.88,34.16,181,144,92
65:48,35.89,34.52,186,143,92
65:49,35.90,35.23,196,143,92
65:50,35.91,35.36,198,143,93
65:51,35.92,35.08,194,143,92
65:52,35.93,35.15,195,142,92
65:53,35.94,35.63,202,142,94
65:54,35.95,35.36,198,142,94
65:55,35.96,35.90,206,141,94
65:56,35.97,35.69,203,141,94
65:57,35.98,36.03,208,141,94
65:58,35.98,35.50,200,142,94
65:59,35.99,34.60,187,141,93
66:00,36.00,35.36,198,142,94
66:01,36.01,35.76,204,141,94
66:02,36.02,36.16,210,141,95
66:03,36.03,35.63,202,142,95
66:04,36.04,34.73,189,142,93
66:05,36.05,35.42,199,142,94
66:06,36.06,34.87,191,142,93
66:07,36.07,35.08,194,142,93
66:08,36.08,35.28,197,142,92
66:09,36.09,35.36,198,142,93
66:10,36.10,34.73,189,141,92
66:11,36.11,35.42,199,142,92
66:12,36.12,33.87,177,142,92
66:13,36.13,34.33,183,141,92
66:14,36.14,37.11,225,141,90
66:15,36.15,36.29,212,141,93
66:16,36.16,35.76,204,142,94
66:17,36.17,35.08,194,142,97
66:18,36.18,35.15,195,142,96
66:19,36.19,36.08,209,142,95
66:20,36.20,35.08,194,142,96
66:21,36.21,33.65,174,142,95
66:22,36.22,34.95,192,143,93
66:23,36.23,33.52,172,143,91
66:24,36.24,34.81,190,143,91
66:25,36.25,34.73,189,143,91
66:26,36.26,33.79,176,143,90
66:27,36.27,39.12,259,143,79
66:28,36.28,40.17,278,143,79
66:29,36.29,39.46,265,143,80
66:30,36.30,39.73,270,143,80
66:31,36.31,39.62,268,143,80
66:32,36.32,39.53,266,143,81
66:33,36.33,39.28,262,143,80
66:34,36.34,37.72,235,143,81
66:35,36.36,39.36,263,144,80
66:36,36.37,39.57,267,144,82
66:37,36.38,39.53,266,144,83
66:38,36.39,39.53,266,145,81
66:39,36.40,39.24,261,145,81
66:40,36.41,38.67,251,146,79
66:41,36.42,39.12,259,146,78
66:42,36.43,39.07,258,147,79
66:43,36.44,38.67,251,147,79
66:44,36.45,38.72,252,147,80
66:45,36.46,38.95,256,148,78
66:46,36.48,38.38,246,148,78
66:47,36.49,38.16,242,148,79
66:48,36.50,39.01,257,148,79
66:49,36.51,38.16,242,149,79
66:50,36.52,37.29,228,149,78
66:51,36.53,33.36,170,149,78
66:52,36.54,35.69,203,149,82
66:53,36.55,34.10,180,149,85
66:54,36.56,33.79,176,149,89
66:55,36.57,33.95,178,149,90
66:56,36.57,34.95,192,148,89
66:57,36.58,35.55,201,149,90
66:58,36.59,34.33,183,149,89
66:59,36.60,34.52,186,149,90
67:00,36.61,34.24,182,149,90
67:01,36.62,35.02,193,149,90
67:02,36.63,36.08,209,149,93
67:03,36.64,36.35,213,149,94
67:04,36.65,33.87,177,149,93
67:05,36.66,33.57,173,149,92
67:06,36.67,33.57,173,149,90
67:07,36.68,33.52,172,149,90
67:08,36.69,34.52,186,149,90
67:09,36.70,34.02,179,149,91
67:10,36.71,34.60,187,149,91
67:11,36.72,34.24,182,149,91
67:12,36.73,33.87,177,149,91
67:13,36.74,34.24,182,149,91
67:14,36.75,35.50,200,149,91
67:15,36.76,34.45,185,150,91
67:16,36.77,35.02,193,150,93
67:17,36.78,35.15,195,150,93
67:18,36.79,34.60,187,150,92
67:19,36.80,34.37,184,150,93
67:20,36.81,35.15,195,150,94
67:21,36.82,34.52,186,151,93
67:22,36.82,34.60,187,150,92
67:23,36.83,34.81,190,150,93
67:24,36.84,34.81,190,150,93
67:25,36.85,34.81,190,150,93
67:26,36.86,35.08,194,150,93
67:27,36.87,34.60,187,150,94
67:28,36.88,35.36,198,149,94
67:29,36.89,35.76,204,150,94
67:30,36.90,34.81,190,150,94
67:31,36.91,34.60,187,149,94
67:32,36.92,35.28,197,150,93
67:33,36.93,35.36,198,150,94
67:34,36.94,35.36,198,150,94
67:35,36.95,34.45,185,150,93
67:36,36.96,34.33,183,149,93
67:37,36.97,35.15,195,150,92
67:38,36.98,35.36,198,149,93
67:39,36.99,35.28,197,150,94
67:40,37.00,34.95,192,149,93
67:41,37.01,34.87,191,150,93
67:42,37.02,34.33,183,149,93
67:43,37.03,34.33,183,149,93
67:44,37.04,34.73,189,149,92
67:45,37.05,35.08,194,149,92
67:46,37.06,35.02,193,149,91
67:47,37.07,35.50,200,149,92
67:48,37.08,35.55,201,148,93
67:49,37.09,35.76,204,148,93
67:50,37.10,35.02,193,147,93
67:51,37.11,35.42,199,147,94
67:52,37.12,35.15,195,147,94
67:53,37.13,35.02,193,146,94
67:54,37.14,34.60,187,146,92
67:55,37.15,34.45,185,146,93
67:56,37.16,34.87,191,147,92
67:57,37.17,35.55,201,146,91
67:58,37.18,35.36,198,146,94
67:59,37.18,34.02,179,146,94
68:00,37.19,33.73,175,146,92
68:01,37.20,34.37,184,146,91
68:02,37.21,36.03,208,145,93
68:03,37.22,35.55,201,145,94
68:04,37.23,35.23,196,145,93
68:05,37.24,35.36,198,145,91
68:06,37.25,36.23,211,145,92
68:07,37.26,34.60,187,145,92
68:08,37.27,35.90,206,145,92
68:09,37.28,34.60,187,145,91
68:10,37.29,34.73,189,145,92
68:11,37.30,34.45,185,145,90
68:12,37.31,34.81,190,146,90
68:13,37.32,35.02,193,146,89
68:14,37.33,34.68,188,146,89
68:15,37.34,33.65,174,145,89
68:16,37.35,34.16,181,146,89
68:17,37.36,35.23,196,145,90
68:18,37.37,33.73,175,146,92
68:19,37.38,34.02,179,145,91
68:20,37.39,34.81,190,144,90
68:21,37.40,35.36,198,144,91
68:22,37.41,36.35,213,144,95
68:23,37.42,36.03,208,144,95
68:24,37.43,36.61,217,143,95
68:25,37.44,35.23,196,143,96
68:26,37.45,35.15,195,142,95
68:27,37.46,35.63,202,142,93
68:28,37.47,35.28,197,142,93
68:29,37.48,35.28,197,143,93
68:30,37.49,35.02,193,142,93
68:31,37.50,34.95,192,142,92
68:32,37.51,34.16,181,142,92
68:33,37.51,35.36,198,142,91
68:34,37.52,35.15,195,143,92
68:35,37.53,35.50,200,142,92
68:36,37.54,35.23,196,143,93
68:37,37.55,36.03,208,142,93
68:38,37.56,36.29,212,142,93
68:39,37.57,35.82,205,142,94
68:40,37.58,35.15,195,142,93
68:41,37.59,35.15,195,142,93
68:42,37.60,35.55,201,141,93
68:43,37.61,35.15,195,142,93
68:44,37.62,34.02,179,141,90
68:45,37.63,35.50,200,141,95
68:46,37.64,33.79,176,141,93
68:47,37.65,35.42,199,141,92
68:48,37.66,35.28,197,142,92
68:49,37.67,35.42,199,142,92
68:50,37.68,33.87,177,142,92
68:51,37.69,33.87,177,142,91
68:52,37.70,34.60,187,141,91
68:53,37.71,34.24,182,142,92
68:54,37.72,33.65,174,142,91
68:55,37.73,34.45,185,142,91
68:56,37.74,34.37,184,142,91
68:57,37.75,34.10,180,142,91
68:58,37.76,34.33,183,142,90
68:59,37.77,33.65,174,142,89
69:00,37.78,34.10,180,141,90
69:01,37.79,35.28,197,141,90
69:02,37.80,35.36,198,141,91
69:03,37.80,34.45,185,141,91
69:04,37.81,34.68,188,141,92
69:05,37.82,34.45,185,141,91
69:06,37.83,34.24,182,141,91
69:07,37.84,35.63,202,141,92
69:08,37.85,35.50,200,141,91
69:09,37.86,35.69,203,140,92
69:10,37.87,35.95,207,140,94
69:11,37.88,35.82,205,141,94
69:12,37.89,35.76,204,140,93
69:13,37.90,35.55,201,140,93
69:14,37.91,35.63,202,141,92
69:15,37.92,35.55,201,141,93
69:16,37.93,35.23,196,141,92
69:17,37.94,35.42,199,141,92
69:18,37.95,35.08,194,141,91
69:19,37.96,35.42,199,141,91
69:20,37.97,36.61,217,142,92
69:21,37.98,36.23,211,142,93
69:22,37.99,35.90,206,142,92
69:23,38.00,36.08,209,143,92
69:24,38.01,34.52,186,143,90
69:25,38.02,34.10,180,143,91
69:26,38.03,34.45,185,144,93
69:27,38.04,34.02,179,144,92
69:28,38.05,34.81,190,144,92
69:29,38.06,35.08,194,144,92
69:30,38.07,35.36,198,144,93
69:31,38.08,35.50,200,143,94
69:32,38.09,35.55,201,143,94
69:33,38.10,34.73,189,143,93
69:34,38.11,34.02,179,142,92
69:35,38.12,35.76,204,142,93
69:36,38.13,35.95,207,141,93
69:37,38.14,34.73,189,141,93
69:38,38.15,35.02,193,141,94
69:39,38.16,34.24,182,141,91
69:40,38.17,33.73,175,140,91
69:41,38.18,34.60,187,140,91
69:42,38.19,34.60,187,140,91
69:43,38.20,34.95,192,140,92
69:44,38.20,34.45,185,140,93
69:45,38.21,33.95,178,140,92
69:46,38.22,33.95,178,140,92
69:47,38.23,34.87,191,140,91
69:48,38.24,35.63,202,140,92
69:49,38.25,35.55,201,140,93
69:50,38.26,34.52,186,139,93
69:51,38.27,34.60,187,139,92
69:52,38.28,34.37,184,140,92
69:53,38.29,34.95,192,139,92
69:54,38.30,34.87,191,139,92
69:55,38.31,34.81,190,139,93
69:56,38.32,35.82,205,139,92
69:57,38.33,37.05,224,139,94
69:58,38.34,35.82,205,139,94
69:59,38.35,35.69,203,140,94
70:00,38.36,35.23,196,139,93
70:01,38.37,35.28,197,140,92
70:02,38.38,35.08,194,140,92
70:03,38.39,35.23,196,140,92
70:04,38.40,34.95,192,140,91
70:05,38.41,34.81,190,140,91
70:06,38.42,34.52,186,141,91
70:07,38.43,34.33,183,141,90
70:08,38.44,35.02,193,141,90
70:09,38.45,34.87,191,141,90
70:10,38.46,34.33,183,141,90
70:11,38.47,34.60,187,141,90
70:12,38.48,34.24,182,142,91
70:13,38.49,34.73,189,142,91
70:14,38.50,35.08,194,142,92
70:15,38.51,35.36,198,142,92
70:16,38.52,33.79,176,142,92
70:17,38.52,33.95,178,142,91
70:18,38.53,35.50,200,142,91
70:19,38.54,34.81,190,142,91
70:20,38.55,35.08,194,142,92
70:21,38.56,34.73,189,142,92
70:22,38.57,34.52,186,142,91
70:23,38.58,33.21,168,141,89
70:24,38.59,34.45,185,141,90
70:25,38.60,33.95,178,140,90
70:26,38.61,34.73,189,140,91
70:27,38.62,33.57,173,141,90
70:28,38.63,33.44,171,141,89
70:29,38.64,33.87,177,140,88
70:30,38.65,34.45,185,140,89
70:31,38.66,33.79,176,140,89
70:32,38.67,34.81,190,141,90
70:33,38.68,35.36,198,140,90
70:34,38.69,35.63,202,140,91
70:35,38.70,36.16,210,141,91
70:36,38.71,36.08,209,141,92
70:37,38.72,34.60,187,140,92
70:38,38.73,35.55,201,141,92
70:39,38.74,35.36,198,141,92
70:40,38.75,34.73,189,140,92
70:41,38.76,34.24,182,140,91
70:42,38.77,33.87,177,141,90
70:43,38.78,35.42,199,141,91
70:44,38.79,34.16,181,141,91
70:45,38.79,33.65,174,141,89
70:46,38.80,34.60,187,142,90
70:47,38.81,34.02,179,142,91
70:48,38.82,34.37,184,142,91
70:49,38.83,35.15,195,142,90
70:50,38.84,35.82,205,142,90
70:51,38.85,36.08,209,142,94
70:52,38.86,35.50,200,143,94
70:53,38.87,35.95,207,143,93
70:54,38.88,35.02,193,143,93
70:55,38.89,36.42,214,143,83
70:56,38.90,38.85,254,143,76
70:57,38.91,39.46,265,142,76
70:58,38.93,41.17,297,142,82
70:59,38.94,40.27,280,142,83
71:00,38.95,40.06,276,142,84
71:01,38.96,39.19,260,142,80
71:02,38.97,39.36,263,142,80
71:03,38.98,38.61,250,142,80
71:04,38.99,39.12,259,143,80
71:05,39.00,38.43,247,143,81
71:06,39.01,38.08,241,143,80
71:07,39.02,39.28,262,143,77
71:08,39.03,38.03,240,144,76
71:09,39.04,37.79,236,144,76
71:10,39.06,38.50,248,145,76
71:11,39.07,37.59,233,145,77
71:12,39.08,38.21,243,146,76
71:13,39.09,37.59,233,146,76
71:14,39.10,37.90,238,147,75
71:15,39.11,38.25,244,147,77
71:16,39.12,35.90,206,147,78
71:17,39.13,33.79,176,147,76
71:18,39.14,36.48,215,147,79
71:19,39.15,35.28,197,147,84
71:20,39.16,33.79,176,148,85
71:21,39.17,34.33,183,147,89
71:22,39.18,34.16,181,147,92
71:23,39.19,33.73,175,148,90
71:24,39.19,32.99,165,147,89
71:25,39.20,36.29,212,148,89
71:26,39.21,34.02,179,148,89
71:27,39.22,34.16,181,148,91
71:28,39.23,34.24,182,149,91
71:29,39.24,34.33,183,149,90
71:30,39.25,33.79,176,149,91
71:31,39.26,34.02,179,149,89
71:32,39.27,34.10,180,149,90
71:33,39.28,34.16,181,148,90
71:34,39.29,34.24,182,148,91
71:35,39.30,34.24,182,148,90
71:36,39.31,34.10,180,149,90
71:37,39.32,33.13,167,148,91
71:38,39.33,33.21,168,149,90
71:39,39.34,33.73,175,149,90
71:40,39.35,35.55,201,148,91
71:41,39.36,36.61,217,149,93
71:42,39.37,36.08,209,148,93
71:43,39.38,35.08,194,148,93
71:44,39.39,36.29,212,148,93
71:45,39.40,35.28,197,149,91
71:46,39.41,34.52,186,149,93
71:47,39.42,33.87,177,148,91
71:48,39.43,34.73,189,149,91
71:49,39.43,34.87,191,149,90
71:50,39.44,33.95,178,148,90
71:51,39.45,33.95,178,148,91
71:52,39.46,34.02,179,148,91
71:53,39.47,34.33,183,148,92
71:54,39.48,34.37,184,148,91
71:55,39.49,32.67,161,148,91
71:56,39.50,33.29,169,147,90
71:57,39.51,34.45,185,147,89
71:58,39.52,34.45,185,147,89
71:59,39.53,34.60,187,147,90
72:00,39.54,34.52,186,146,90
72:01,39.55,34.24,182,146,90
72:02,39.56,35.08,194,146,91
72:03,39.57,34.24,182,146,90
72:04,39.58,34.68,188,145,90
72:05,39.59,35.42,199,145,91
72:06,39.60,34.52,186,145,92
72:07,39.61,34.81,190,146,91
72:08,39.62,34.24,182,145,91
72:09,39.63,34.87,191,145,91
72:10,39.64,34.87,191,145,92
72:11,39.64,34.45,185,146,91
72:12,39.65,34.37,184,145,91
72:13,39.66,34.60,187,145,91
72:14,39.67,34.60,187,146,91
72:15,39.68,34.60,187,146,91
72:16,39.69,34.52,186,146,90
72:17,39.70,34.60,187,145,90
72:18,39.71,34.87,191,145,91
72:19,39.72,34.73,189,145,91
72:20,39.73,34.37,184,145,91
72:21,39.74,34.37,184,144,91
