Stages_Data,,,,,
English,,,,,
Time,Miles,MPH,Watts,HR,RPM
41:39:00,13.32,24.98,279,171,101
41:40:00,13.32,24.79,273,171,98
41:41:00,13.33,25.57,297,171,102
41:42:00,13.34,24.88,276,171,99
41:43:00,13.35,24.45,263,171,99
41:44:00,13.35,24.98,279,172,100
41:45:00,13.36,25.18,285,172,99
41:46:00,13.37,24.61,268,172,98
41:47:00,13.37,24.37,261,172,98
41:48:00,13.38,24.61,268,172,96
41:49:00,13.39,24.3,259,172,99
41:50:00,13.39,25.24,287,172,101
41:51:00,13.4,24.72,271,172,100
41:52:00,13.41,23.05,225,172,97
41:53:00,13.41,20.29,161,172,90
41:54:00,13.42,16.21,90,172,86
41:55:00,13.42,19.23,140,172,84
41:56:00,13.43,17.59,111,172,84
41:57:00,13.43,17.71,113,172,83
41:58:00,13.44,17.65,112,172,84
41:59:00,13.44,17.65,112,171,85
42:00:00,13.45,17.71,113,171,86
42:01:00,13.45,18.35,124,170,82
42:02:00,13.46,18.35,124,170,83
42:03:00,13.46,17.02,102,170,82
42:04:00,13.47,17.46,109,169,81
42:05:00,13.47,18.91,134,169,82
42:06:00,13.48,19.18,139,170,83
42:07:00,13.48,18.8,132,170,84
42:08:00,13.49,19.07,137,170,86
42:09:00,13.49,18.86,133,170,85
42:10:00,13.5,18.64,129,170,84
42:11:00,13.5,18.35,124,171,85
42:12:00,13.51,18.64,129,171,85
42:13:00,13.51,17.83,115,171,83
42:14:00,13.52,18.18,121,171,83
42:15:00,13.52,18.91,134,171,84
42:16:00,13.53,19.12,138,171,84
42:17:00,13.53,18.64,129,170,85
42:18:00,13.54,17.89,116,170,85
42:19:00,13.54,18.12,120,170,83
42:20:00,13.55,17.83,115,171,84
42:21:00,13.55,17.53,110,170,82
42:22:00,13.56,17.71,113,170,80
42:23:00,13.56,18.07,119,169,80
42:24:00,13.57,18.8,132,168,83
42:25:00,13.57,18.12,120,168,83
42:26:00,13.58,17.41,108,167,83
42:27:00,13.58,17.95,117,167,83
42:28:00,13.59,18.07,119,167,84
42:29:00,13.59,18.41,125,167,84
42:30:00,13.6,18.12,120,167,82
42:31:00,13.6,18.64,129,166,83
42:32:00,13.61,17.53,110,166,82
42:33:00,13.61,18.53,127,166,81
42:34:00,13.62,18.24,122,166,82
42:35:00,13.62,18.3,123,165,81
42:36:00,13.63,18.41,125,165,81
42:37:00,13.63,18.8,132,165,82
42:38:00,13.64,17.95,117,164,83
42:39:00,13.64,17.21,105,164,83
42:40:00,13.65,16.82,99,163,87
42:41:00,13.65,19.23,140,164,84
42:42:00,13.66,18.86,133,164,85
42:43:00,13.66,18.53,127,164,84
42:44:00,13.67,18.41,125,163,87
42:45:00,13.67,18.01,118,162,85
42:46:00,13.68,18.24,122,161,83
42:47:00,13.68,18.01,118,161,81
42:48:00,13.69,18.3,123,160,82
42:49:00,13.69,17.53,110,160,85
42:50:00,13.7,17.53,110,160,85
42:51:00,13.7,17.34,107,160,85
42:52:00,13.71,16.82,99,160,85
42:53:00,13.71,16.63,96,160,86
42:54:00,13.72,19.18,139,159,89
42:55:00,13.72,18.46,126,159,89
42:56:00,13.73,18.24,122,157,89
42:57:00,13.73,17.95,117,156,89
42:58:00,13.74,17.77,114,155,90
42:59:00,13.74,18.53,127,154,90
43:00:00,13.75,18.58,128,153,89
43:01:00,13.75,18.35,124,153,88
43:02:00,13.76,18.12,120,153,86
43:03:00,13.76,18.3,123,152,81
43:04:00,13.77,18.86,133,152,80
43:05:00,13.77,17.59,111,151,77
43:06:00,13.78,19.6,147,150,78
43:07:00,13.79,21.09,178,149,77
43:08:00,13.79,20.77,171,148,78
43:09:00,13.8,20,155,148,77
43:10:00,13.8,20.68,169,148,77
43:11:00,13.81,20.54,166,148,76
43:12:00,13.81,20.68,169,148,77
43:13:00,13.82,19.95,154,148,74
43:14:00,13.82,20.38,163,149,77
43:15:00,13.83,19.7,149,150,77
43:16:00,13.84,18.8,132,150,76
43:17:00,13.84,19.23,140,151,76
43:18:00,13.85,19.12,138,151,76
43:19:00,13.85,19.5,145,152,75
43:20:00,13.86,20.1,157,151,76
43:21:00,13.86,18.3,123,151,74
43:22:00,13.87,18.91,134,151,75
43:23:00,13.87,18.64,129,150,73
43:24:00,13.88,18.91,134,149,74
43:25:00,13.88,18.75,131,149,73
43:26:00,13.89,17.83,115,148,69
43:27:00,13.89,17.21,105,148,65
43:28:00,13.9,19.12,138,148,53
43:29:00,13.9,19.12,138,147,53
43:30:00,13.91,20,155,148,52
43:31:00,13.91,18.18,121,148,54
43:32:00,13.92,18.24,122,147,54
43:33:00,13.92,18.58,128,147,55
43:34:00,13.93,18.91,134,147,56
43:35:00,13.94,19.6,147,146,57
43:36:00,13.94,19.5,145,145,56
43:37:00,13.95,19.39,143,145,56
43:38:00,13.95,19.18,139,145,56
43:39:00,13.96,20.43,164,144,58
43:40:00,13.96,19.5,145,144,60
43:41:00,13.97,19.02,136,145,57
43:42:00,13.97,20.85,173,145,58
43:43:00,13.98,20.85,173,145,58
43:44:00,13.98,19.95,154,144,58
43:45:00,13.99,19.95,154,144,58
43:46:00,14,20,155,145,58
43:47:00,14,20.34,162,145,59
43:48:00,14.01,20.34,162,145,59
43:49:00,14.01,20.63,168,146,62
43:50:00,14.02,20.49,165,146,61
43:51:00,14.02,20.24,160,147,59
43:52:00,14.03,20.24,160,147,59
43:53:00,14.04,20.29,161,147,61
43:54:00,14.04,20.29,161,147,61
43:55:00,14.05,20.15,158,147,59
43:56:00,14.05,20.15,158,147,59
43:57:00,14.06,20.38,163,147,59
43:58:00,14.06,20,155,147,59
43:59:00,14.07,20,155,148,58
44:00:00,14.07,20.1,157,148,58
44:01:00,14.08,18.69,130,148,57
44:02:00,14.09,18.75,131,147,56
44:03:00,14.09,19.55,146,147,57
44:04:00,14.1,18.96,135,147,59
44:05:00,14.1,18.64,129,147,59
44:06:00,14.11,19.07,137,146,59
44:07:00,14.11,19.02,136,146,57
44:08:00,14.12,19.18,139,146,57
44:09:00,14.12,19.55,146,145,58
44:10:00,14.13,20.38,163,145,59
44:11:00,14.13,20.24,160,145,59
44:12:00,14.14,19.8,151,145,59
44:13:00,14.14,19.6,147,145,58
44:14:00,14.15,18.8,132,145,56
44:15:00,14.16,18.8,132,145,56
44:16:00,14.16,18.75,131,145,54
44:17:00,14.17,19.34,142,145,55
44:18:00,14.17,19.34,142,145,57
44:19:00,14.18,20.82,172,145,58
44:20:00,14.18,20.85,173,145,58
44:21:00,14.19,19.8,151,146,59
44:22:00,14.19,19.75,150,147,60
44:23:00,14.2,19.28,141,147,60
44:24:00,14.2,19.5,145,147,59
44:25:00,14.21,19.12,138,146,58
44:26:00,14.21,18.69,130,145,57
44:27:00,14.22,17.89,116,144,60
44:28:00,14.22,17.89,116,143,64
44:29:00,14.23,18.18,121,142,66
44:30:00,14.23,17.02,102,142,65
44:31:00,14.24,16.56,95,142,64
44:32:00,14.24,16.63,96,141,66
44:33:00,14.25,17.28,106,141,68
44:34:00,14.25,17.28,106,141,68
44:35:00,14.26,17.46,109,141,66
44:36:00,14.26,17.09,103,141,62
44:37:00,14.27,17.83,115,141,60
44:38:00,14.27,18.35,124,141,64
44:39:00,14.28,17.71,113,141,64
44:40:00,14.28,16.42,93,142,66
44:41:00,14.29,16.95,101,142,67
44:42:00,14.29,18.41,125,142,68
44:43:00,14.3,18.18,121,141,67
44:44:00,14.3,18.3,123,142,68
44:45:00,14.31,18.01,118,142,68
44:46:00,14.31,18.41,125,142,68
44:47:00,14.32,19.18,139,142,68
44:48:00,14.32,18.3,123,141,69
44:49:00,14.33,18.8,132,141,71
44:50:00,14.33,18.24,122,141,68
44:51:00,14.34,19.02,136,141,70
44:52:00,14.34,18.8,132,140,68
44:53:00,14.35,18.41,125,140,69
44:54:00,14.35,17.83,115,140,68
44:55:00,14.36,14.77,71,140,65
44:56:00,14.36,14.77,71,139,65
44:57:00,14.36,0,0,139,48
44:58:00,14.36,0,0,139,48
44:59:00,14.36,0,0,139,48
45:00:00,14.36,0,0,140,48
45:01:00,14.36,0,0,140,48
45:02:00,14.36,0,0,141,48
45:03:00,14.36,0,0,141,48
45:04:00,14.36,0,0,141,48
45:05:00,14.36,0,0,141,48
45:06:00,14.36,0,0,141,48
45:07:00,14.36,0,0,141,48
45:08:00,14.36,0,0,141,48
45:09:00,14.36,0,0,141,48
45:10:00,14.36,0,0,141,48
45:11:00,14.36,0,0,141,48
45:12:00,14.36,0,0,141,0
45:13:00,14.36,0,0,141,0
45:14:00,14.36,0,0,141,0
45:15:00,14.36,0,0,141,0
45:16:00,14.36,0,0,141,0
45:17:00,14.36,0,0,141,0
45:18:00,14.36,0,0,141,0
45:19:00,14.36,0,0,141,0
45:20:00,14.36,0,0,141,0
45:21:00,14.36,0,0,141,0
45:22:00,14.36,0,0,141,0
45:23:00,14.36,0,0,141,0
45:24:00,14.36,0,0,141,0
45:25:00,14.36,0,0,141,0
45:26:00,14.36,0,0,141,0
45:27:00,14.36,0,0,141,0
45:28:00,14.36,0,0,141,0
45:29:00,14.36,0,0,141,0
45:30:00,14.36,0,0,141,0
45:31:00,14.36,0,0,141,0
45:32:00,14.36,0,0,141,0
45:33:00,14.36,0,0,141,0
45:34:00,14.36,0,0,141,0
45:35:00,14.36,0,0,141,0
45:36:00,14.36,0,0,141,0
45:37:00,14.36,0,0,141,0
45:38:00,14.36,0,0,141,0
45:39:00,14.36,0,0,141,0
45:40:00,14.36,0,0,141,0
45:41:00,14.36,0,0,141,0
45:42:00,14.36,0,0,141,0
45:43:00,14.36,0,0,141,0
45:44:00,14.36,0,0,141,0
45:45:00,14.36,0,0,141,0
45:46:00,14.36,0,0,141,0
45:47:00,14.36,0,0,141,0
45:48:00,14.36,0,0,141,0
45:49:00,14.36,0,0,141,0
45:50:00,14.36,0,0,141,0
45:51:00,14.36,0,0,141,0
45:52:00,14.36,0,0,141,0
45:53:00,14.36,0,0,141,0
45:54:00,14.36,0,0,141,0
45:55:00,14.36,0,0,141,0
45:56:00,14.36,0,0,141,0
45:57:00,14.36,0,0,141,0
45:58:00,14.36,0,0,141,0
45:59:00,14.36,0,0,141,0
46:00:00,14.36,0,0,141,0
46:01:00,14.36,0,0,141,0
46:02:00,14.36,0,0,141,145
46:03:00,14.36,0,0,141,145
46:04:00,14.37,20.34,162,141,27
46:05:00,14.37,19.75,150,141,43
46:06:00,14.38,13.8,60,141,62
46:07:00,14.38,15.78,84,141,64
46:08:00,14.39,18.18,121,141,67
46:09:00,14.39,18.8,132,141,72
46:10:00,14.4,18.91,134,141,70
46:11:00,14.4,19.65,148,141,70
46:12:00,14.41,19.55,146,141,71
46:13:00,14.41,17.28,106,141,70
46:14:00,14.42,19.28,141,141,71
46:15:00,14.42,19.9,153,141,72
46:16:00,14.43,19.9,153,141,72
46:17:00,14.44,19.02,136,141,72
46:18:00,14.44,19.02,136,141,73
46:19:00,14.45,19.95,154,141,73
46:20:00,14.45,20.38,163,141,73
46:21:00,14.46,20.43,164,141,74
46:22:00,14.46,20.1,157,141,73
46:23:00,14.47,19.95,154,141,74
46:24:00,14.47,19.6,147,141,74
46:25:00,14.48,19.44,144,141,73
46:26:00,14.49,19.23,140,141,73
46:27:00,14.49,19.5,145,141,74
46:28:00,14.5,19.55,146,141,73
46:29:00,14.5,19.65,148,141,73
46:30:00,14.51,19.6,147,141,75
46:31:00,14.51,19.9,153,141,75
46:32:00,14.52,20.1,157,141,75
46:33:00,14.52,20.43,164,141,75
46:34:00,14.53,20.9,174,141,77
46:35:00,14.54,20.58,167,141,78
46:36:00,14.54,20.9,174,141,77
46:37:00,14.55,20.38,163,141,77
46:38:00,14.55,20,155,141,77
46:39:00,14.56,21.22,181,141,77
46:40:00,14.56,21.44,186,141,78
46:41:00,14.57,20.82,172,141,79
46:42:00,14.58,20.58,167,141,79
46:43:00,14.58,19.44,144,141,77
46:44:00,14.59,19.9,153,141,75
46:45:00,14.59,20.05,156,141,76
46:46:00,14.6,19.18,139,141,75
46:47:00,14.6,20.05,156,141,75
46:48:00,14.61,20.43,164,141,75
46:49:00,14.61,21.57,189,141,81
46:50:00,14.62,22,199,141,81
46:51:00,14.63,19.9,153,141,80
46:52:00,14.63,19.95,154,141,80
46:53:00,14.64,20.34,162,141,80
46:54:00,14.64,20.77,171,141,80
46:55:00,14.65,21.27,182,141,78
46:56:00,14.65,20.77,171,141,81
46:57:00,14.66,19.39,143,141,79
46:58:00,14.66,17.95,117,141,78
46:59:00,14.67,19.5,145,141,80
47:00:00,14.68,20.29,161,141,81
47:01:00,14.68,20.34,162,141,81
47:02:00,14.69,21.09,178,141,84
47:03:00,14.69,20.1,157,141,81
47:04:00,14.7,21.27,182,141,86
47:05:00,14.71,21.79,194,141,84
47:06:00,14.71,20.68,169,141,84
47:07:00,14.72,20.54,166,141,81
47:08:00,14.72,20.38,163,141,80
47:09:00,14.73,20.58,167,141,81
47:10:00,14.73,21.18,180,141,82
47:11:00,14.74,20.49,165,141,82
47:12:00,14.75,20.77,171,141,80
47:13:00,14.75,21.27,182,141,83
47:14:00,14.76,20.85,173,141,83
47:15:00,14.76,21.04,177,141,83
47:16:00,14.77,21.44,186,141,83
47:17:00,14.77,21.27,182,141,83
47:18:00,14.78,21.91,197,141,85
47:19:00,14.79,20.85,173,141,85
47:20:00,14.79,19.5,145,141,83
47:21:00,14.8,21.44,186,141,83
47:22:00,14.8,21.96,198,141,84
47:23:00,14.81,21.91,197,141,83
47:24:00,14.82,21.49,187,141,81
47:25:00,14.82,21.79,194,141,81
47:26:00,14.83,21.75,193,141,83
47:27:00,14.83,22.17,203,141,87
47:28:00,14.84,21.04,177,141,85
47:29:00,14.85,21.35,184,141,85
47:30:00,14.85,21.35,184,141,85
47:31:00,14.86,21.44,186,141,83
47:32:00,14.86,21.75,193,141,83
47:33:00,14.87,22.41,209,141,84
47:34:00,14.88,21.91,197,141,85
47:35:00,14.88,22.25,205,141,86
47:36:00,14.89,22.33,207,141,87
47:37:00,14.89,21.83,195,141,87
47:38:00,14.9,22.17,203,141,87
47:39:00,14.91,22.17,203,141,86
47:40:00,14.91,22.3,206,141,85
47:41:00,14.92,21.04,177,141,84
47:42:00,14.92,21.35,184,141,82
47:43:00,14.93,21.44,186,141,83
47:44:00,14.94,21.54,188,141,83
47:45:00,14.94,22.25,205,141,84
47:46:00,14.95,22.46,210,141,84
47:47:00,14.96,21.44,186,141,85
47:48:00,14.96,21.71,192,141,84
47:49:00,14.97,21.44,186,141,84
47:50:00,14.97,21.79,194,141,84
47:51:00,14.98,21.4,185,141,83
47:52:00,14.99,21.27,182,141,84
47:53:00,14.99,21.04,177,141,82
47:54:00,15,20.77,171,141,82
47:55:00,15,21.44,186,141,83
47:56:00,15.01,20.68,169,141,81
47:57:00,15.01,21.44,186,141,83
47:58:00,15.02,21.79,194,141,82
47:59:00,15.03,21.35,184,141,82
48:00:00,15.03,21.4,185,141,80
48:01:00,15.04,21.49,187,141,81
48:02:00,15.04,21.44,186,141,83
48:03:00,15.05,21.79,194,141,85
48:04:00,15.06,22.08,201,141,84
48:05:00,15.06,22.25,205,141,85
48:06:00,15.07,21.62,190,141,83
48:07:00,15.07,21.79,194,141,84
48:08:00,15.08,20.29,161,141,82
48:09:00,15.09,21.71,192,141,83
48:10:00,15.09,22.5,211,141,83
48:11:00,15.1,22.08,201,141,83
48:12:00,15.1,21.22,181,141,82
48:13:00,15.11,20.54,166,141,82
48:14:00,15.12,21.71,192,141,82
48:15:00,15.12,21.04,177,141,81
48:16:00,15.13,21.22,181,141,82
48:17:00,15.13,20.9,174,141,81
48:18:00,15.14,22,199,141,81
48:19:00,15.15,19.23,140,141,84
48:20:00,15.15,20.1,157,141,83
48:21:00,15.16,21.09,178,141,84
48:22:00,15.16,19.12,138,141,83
48:23:00,15.17,20.68,169,141,83
48:24:00,15.17,20.77,171,141,84
48:25:00,15.18,21.35,184,141,85
48:26:00,15.19,21.18,180,141,84
48:27:00,15.19,20.85,173,141,84
48:28:00,15.2,21.27,182,141,85
48:29:00,15.2,20.85,173,141,85
48:30:00,15.21,21.44,186,141,84
48:31:00,15.21,20.15,158,141,83
48:32:00,15.22,20.58,167,141,84
48:33:00,15.23,21.79,194,141,83
48:34:00,15.23,21.57,189,141,83
48:35:00,15.24,20.58,167,141,84
48:36:00,15.24,21.18,180,141,84
48:37:00,15.25,21.32,183,141,84
48:38:00,15.26,21.44,186,141,83
48:39:00,15.26,21.32,183,141,82
48:40:00,15.27,20.95,175,141,83
48:41:00,15.27,21.91,197,141,83
48:42:00,15.28,22.08,201,141,84
48:43:00,15.29,22.17,203,141,84
48:44:00,15.29,21.62,190,141,83
48:45:00,15.3,21.44,186,141,84
48:46:00,15.3,20.38,163,141,81
48:47:00,15.31,20.49,165,141,80
48:48:00,15.31,21.49,187,141,80
48:49:00,15.32,21.79,194,141,83
48:50:00,15.33,21.54,188,141,82
48:51:00,15.33,21.57,189,141,83
48:52:00,15.34,21.88,196,141,84
48:53:00,15.34,21.62,190,141,83
48:54:00,15.35,21.96,198,141,83
48:55:00,15.36,21.96,198,141,83
48:56:00,15.36,21.91,197,141,83
48:57:00,15.37,21.83,195,141,84
48:58:00,15.38,21.62,190,141,85
48:59:00,15.38,21.75,193,141,84
49:00:00,15.39,20.95,175,141,83
49:01:00,15.39,21.54,188,141,84
49:02:00,15.4,22,199,141,85
49:03:00,15.41,21.62,190,141,84
49:04:00,15.41,21.54,188,141,83
49:05:00,15.42,21.66,191,141,83
49:06:00,15.42,21.13,179,141,83
49:07:00,15.43,20.9,174,141,81
49:08:00,15.43,21.35,184,141,81
49:09:00,15.44,20.95,175,141,81
49:10:00,15.45,19.5,145,141,82
49:11:00,15.45,20.54,166,141,81
49:12:00,15.46,21.54,188,141,81
49:13:00,15.46,21.79,194,141,81
49:14:00,15.47,21.66,191,141,81
49:15:00,15.48,21.57,189,141,81
49:16:00,15.48,21.75,193,141,82
49:17:00,15.49,21.83,195,141,83
49:18:00,15.49,21.22,181,141,82
49:19:00,15.5,21.49,187,141,81
49:20:00,15.51,21.44,186,141,81
49:21:00,15.51,21.18,180,141,83
49:22:00,15.52,21.62,190,141,82
49:23:00,15.52,20.85,173,141,82
49:24:00,15.53,20.95,175,141,81
49:25:00,15.54,20.9,174,141,80
49:26:00,15.54,21.88,196,141,80
49:27:00,15.55,21.18,180,141,80
49:28:00,15.55,21.04,177,141,79
49:29:00,15.56,21.32,183,141,81
49:30:00,15.56,21.13,179,141,79
49:31:00,15.57,21.04,177,141,79
49:32:00,15.58,21.62,190,141,80
49:33:00,15.58,21.49,187,141,80
49:34:00,15.59,21.4,185,141,81
49:35:00,15.59,21.18,180,141,80
49:36:00,15.6,20.9,174,141,80
49:37:00,15.61,21.13,179,141,80
49:38:00,15.61,21.91,197,141,81
49:39:00,15.62,21.4,185,141,81
49:40:00,15.62,21.49,187,141,81
49:41:00,15.63,21.71,192,141,83
49:42:00,15.64,21.91,197,141,85
49:43:00,15.64,21.79,194,141,85
49:44:00,15.65,22.13,202,141,85
49:45:00,15.65,21.79,194,141,84
49:46:00,15.66,22.17,203,141,84
49:47:00,15.67,21.57,189,141,84
49:48:00,15.67,20.95,175,141,81
49:49:00,15.68,20.29,161,141,79
49:50:00,15.68,20.34,162,141,79
49:51:00,15.69,20.95,175,141,78
49:52:00,15.7,20.95,175,141,78
49:53:00,15.7,19.12,138,141,78
49:54:00,15.71,19.02,136,141,78
49:55:00,15.71,20,155,141,78
49:56:00,15.72,21.88,196,141,82
49:57:00,15.72,21.57,189,141,81
49:58:00,15.73,20.99,176,141,80
49:59:00,15.74,21.62,190,141,82
50:00:00,15.74,21.75,193,141,82
50:01:00,15.75,21.62,190,141,82
50:02:00,15.75,20.72,170,141,81
50:03:00,15.76,21.49,187,141,80
50:04:00,15.77,21.96,198,141,83
50:05:00,15.77,21.96,198,141,84
50:06:00,15.78,22.74,217,141,85
50:07:00,15.78,21.18,180,141,83
50:08:00,15.79,22,199,141,86
50:09:00,15.8,21.88,196,141,84
50:10:00,15.8,21.27,182,141,83
50:11:00,15.81,20.85,173,141,83
50:12:00,15.81,20.68,169,141,83
50:13:00,15.82,21.27,182,141,86
50:14:00,15.83,20.9,174,141,88
50:15:00,15.83,21.22,181,141,88
50:16:00,15.84,22,199,141,89
50:17:00,15.84,21.91,197,141,89
50:18:00,15.85,22.33,207,141,92
50:19:00,15.86,22.5,211,141,92
50:20:00,15.86,23.05,225,141,95
50:21:00,15.87,21.44,186,141,90
50:22:00,15.87,21.54,188,141,89
50:23:00,15.88,22.08,201,141,87
50:24:00,15.89,22.5,211,141,87
50:25:00,15.89,22.54,212,141,87
50:26:00,15.9,23.76,244,141,90
50:27:00,15.91,22.58,213,141,89
50:28:00,15.91,23.7,242,141,87
50:29:00,15.92,23.16,228,141,88
50:30:00,15.93,22.41,209,141,86
50:31:00,15.93,22.5,211,141,86
50:32:00,15.94,23.43,235,141,84
50:33:00,15.94,23.54,238,141,86
50:34:00,15.95,22.69,216,141,85
50:35:00,15.96,23.09,226,141,85
50:36:00,15.96,23.4,234,141,87
50:37:00,15.97,23.09,226,141,86
50:38:00,15.98,22.58,213,141,87
50:39:00,15.98,22.74,217,141,84
50:40:00,15.99,22.41,209,141,84
50:41:00,16,22.3,206,141,83
50:42:00,16,23.16,228,141,85
50:43:00,16.01,23.16,228,141,85
50:44:00,16.01,22.66,215,141,83
50:45:00,16.02,22.08,201,141,83
50:46:00,16.03,23.16,228,141,83
50:47:00,16.03,23.01,224,141,85
50:48:00,16.04,22.85,220,141,86
50:49:00,16.05,21.32,183,141,85
50:50:00,16.05,22.17,203,141,84
50:51:00,16.06,23.09,226,141,84
50:52:00,16.06,22.85,220,141,84
50:53:00,16.07,22.58,213,141,82
50:54:00,16.08,21.66,191,141,82
50:55:00,16.08,22.21,204,141,79
50:56:00,16.09,22.62,214,141,80
50:57:00,16.09,21.04,177,141,83
50:58:00,16.1,22.58,213,141,83
50:59:00,16.11,22.41,209,141,85
51:00:00,16.11,21.04,177,141,83
51:01:00,16.12,23.05,225,141,86
51:02:00,16.13,23.54,238,141,86
51:03:00,16.13,19.23,140,141,83
51:04:00,16.14,12.11,44,141,67
51:05:00,16.14,12.11,44,141,67
51:06:00,16.14,14.43,67,141,45
51:07:00,16.15,14.43,67,141,45
51:08:00,16.15,15.25,77,141,32
51:09:00,16.16,20.68,169,141,66
51:10:00,16.16,20.82,172,141,69
51:11:00,16.17,21.44,186,141,73
51:12:00,16.17,21.18,180,141,74
51:13:00,16.18,21.32,183,141,75
51:14:00,16.19,20.99,176,141,77
51:15:00,16.19,20.82,172,141,77
51:16:00,16.2,21.18,180,141,77
51:17:00,16.2,20.95,175,141,76
51:18:00,16.21,20.85,173,141,74
51:19:00,16.22,21.27,182,141,75
51:20:00,16.22,20.63,168,141,76
51:21:00,16.23,21.18,180,141,76
51:22:00,16.23,20.9,174,141,77
51:23:00,16.24,20.63,168,141,76
51:24:00,16.24,21.32,183,141,76
51:25:00,16.25,19.02,136,141,74
51:26:00,16.26,19.02,136,141,74
51:27:00,16.26,21.27,182,141,74
51:28:00,16.27,20.85,173,141,74
51:29:00,16.27,20.72,170,141,74
51:30:00,16.28,20.63,168,141,75
51:31:00,16.28,21.09,178,141,75
51:32:00,16.29,20.82,172,141,75
51:33:00,16.3,20.99,176,141,75
51:34:00,16.3,21.91,197,141,75
51:35:00,16.31,21.54,188,141,76
51:36:00,16.31,20.19,159,141,75
51:37:00,16.32,20.68,169,141,74
51:38:00,16.33,20.85,173,141,74
51:39:00,16.33,20.95,175,141,75
51:40:00,16.34,20.85,173,141,74
51:41:00,16.34,20.58,167,141,74
51:42:00,16.35,20.34,162,141,75
51:43:00,16.35,21.22,181,141,75
51:44:00,16.36,21.22,181,141,75
51:45:00,16.37,22.08,201,141,76
51:46:00,16.37,20.63,168,141,75
51:47:00,16.38,21.66,191,141,75
51:48:00,16.38,21.4,185,141,77
51:49:00,16.39,20.9,174,141,76
51:50:00,16.4,21.57,189,141,77
51:51:00,16.4,21.44,186,141,77
51:52:00,16.41,20.54,166,141,76
51:53:00,16.41,20.95,175,141,75
51:54:00,16.42,20.77,171,141,75
51:55:00,16.42,20.77,171,141,74
51:56:00,16.43,21.18,180,141,74
51:57:00,16.44,20.82,172,141,73
51:58:00,16.44,20.77,171,141,73
51:59:00,16.45,21.35,184,141,77
52:00:00,16.45,21.4,185,141,80
52:01:00,16.46,21.66,191,141,81
52:02:00,16.47,21.4,185,141,80
52:03:00,16.47,21.32,183,141,80
52:04:00,16.48,21.49,187,141,81
52:05:00,16.48,21.66,191,141,80
52:06:00,16.49,21.66,191,141,81
52:07:00,16.5,22.13,202,141,82
52:08:00,16.5,21.75,193,141,82
52:09:00,16.51,21.4,185,141,82
52:10:00,16.51,21.22,181,141,82
52:11:00,16.52,21.54,188,141,83
52:12:00,16.53,21.04,177,141,82
52:13:00,16.53,21.18,180,141,83
52:14:00,16.54,21.13,179,141,82
52:15:00,16.54,20.95,175,141,80
52:16:00,16.55,20.99,176,141,81
52:17:00,16.56,22.93,222,141,85
52:18:00,16.56,21.88,196,141,85
52:19:00,16.57,21.44,186,141,83
52:20:00,16.57,21.44,186,141,83
52:21:00,16.58,22.05,200,141,83
52:22:00,16.59,21.71,192,141,82
52:23:00,16.59,21.75,193,141,83
52:24:00,16.6,21.54,188,141,84
52:25:00,16.6,22.25,205,141,85
52:26:00,16.61,22,199,141,85
52:27:00,16.62,22.05,200,141,84
52:28:00,16.62,21.71,192,141,84
52:29:00,16.63,22.62,214,141,85
52:30:00,16.63,22.5,211,141,84
52:31:00,16.64,21.79,194,141,83
52:32:00,16.65,21.66,191,141,83
52:33:00,16.65,21.71,192,141,84
52:34:00,16.66,21.96,198,141,84
52:35:00,16.66,22.17,203,141,85
52:36:00,16.67,22.33,207,141,85
52:37:00,16.68,22.82,219,141,87
52:38:00,16.68,22.3,206,141,86
52:39:00,16.69,22.08,201,141,85
52:40:00,16.7,21.54,188,141,85
52:41:00,16.7,21.27,182,141,84
52:42:00,16.71,22.69,216,141,85
52:43:00,16.71,23.32,232,141,89
52:44:00,16.72,21.66,191,141,87
52:45:00,16.73,22.54,212,141,86
52:46:00,16.73,23.59,239,141,89
52:47:00,16.74,22.9,221,141,88
52:48:00,16.75,22.41,209,141,87
52:49:00,16.75,22.5,211,141,87
52:50:00,16.76,22.58,213,141,86
52:51:00,16.76,21.75,193,141,86
52:52:00,16.77,22.25,205,141,85
52:53:00,16.78,21.91,197,141,87
52:54:00,16.78,21.91,197,141,87
52:55:00,16.79,21.91,197,141,87
52:56:00,16.79,21.83,195,141,87
52:57:00,16.8,21.79,194,141,86
Stage_01,,,,,
Time,0:52:57,,,,
Distance,16.8,,,,
Speed_Avg,19.04,,,,
Watts_Avg,152,,,,
HR_Avg,131,,,,
RPM_Avg,70,,,,
Speed_Max,26.54,,,,
Watts_Max,329,,,,
HR_Max,172,,,,
RPM_Max,145,,,,
KCal,567,,,,
KJ,483,,,,
52:58:00,16.81,22.46,210,141,88
52:59:00,16.81,22.3,206,141,87
53:00:00,16.82,22.17,203,141,89
53:01:00,16.83,22.69,216,141,88
53:02:00,16.83,22.82,219,141,89
53:03:00,16.84,22.62,214,141,89
53:04:00,16.84,22.21,204,141,89
53:05:00,16.85,23.21,229,141,93
53:06:00,16.86,22.9,221,141,90
53:07:00,16.86,24.58,267,141,93
53:08:00,16.87,24.85,275,141,92
53:09:00,16.88,24.45,263,141,96
53:10:00,16.88,23.73,243,141,92
53:11:00,16.89,23.73,243,141,92
53:12:00,16.9,23.09,226,141,91
53:13:00,16.9,24.13,254,141,92
53:14:00,16.91,23.76,244,141,92
53:15:00,16.92,23.54,238,141,92
53:16:00,16.92,23.8,245,141,93
